"Name","Activity type","Description"
"28/12/2015 09:11","",""

"Segment","Point","Latitude (deg)","Longitude (deg)","Altitude (m)","Bearing (deg)","Accuracy (m)","Speed (m/s)","Time","Power (W)","Cadence (rpm)","Heart rate (bpm)"
"1","4051","-2.407929","29.081935","1584.0","350.0","3.9","1.25","2015-12-28T08:46:24.352Z","","",""
"1","4052","-2.407929","29.081935","1584.0","350.0","3","1.25","2015-12-28T08:46:24.488Z","","",""
"1","4053","-2.407919","29.081931","1584.0","352.0","3.9","1.25","2015-12-28T08:46:25.560Z","","",""
"1","4054","-2.407919","29.081931","1584.0","352.0","3","1.25","2015-12-28T08:46:25.943Z","","",""
"1","4055","-2.407908","29.08193","1584.0","352.0","4","1.25","2015-12-28T08:46:26.364Z","","",""
"1","4056","-2.407908","29.08193","1584.0","352.0","4","1.25","2015-12-28T08:46:26.499Z","","",""
"1","4057","-2.407899","29.081923","1585.0","344.0","3.9","1.25","2015-12-28T08:46:27.728Z","","",""
"1","4058","-2.407899","29.081923","1585.0","344.0","3","1.25","2015-12-28T08:46:27.967Z","","",""
"1","4059","-2.407889","29.08192","1585.0","344.0","4","1.25","2015-12-28T08:46:28.350Z","","",""
"1","4060","-2.407889","29.08192","1585.0","344.0","4","1.25","2015-12-28T08:46:28.475Z","","",""
"1","4061","-2.407879","29.081912","1585.0","334.0","3.9","1.25","2015-12-28T08:46:29.497Z","","",""
"1","4062","-2.407879","29.081912","1585.0","334.0","3","1.25","2015-12-28T08:46:29.939Z","","",""
"1","4063","-2.40787","29.081905","1585.0","332.0","3.9","1.25","2015-12-28T08:46:30.468Z","","",""
"1","4064","-2.40787","29.081905","1585.0","332.0","3","1.25","2015-12-28T08:46:30.864Z","","",""
"1","4065","-2.40786","29.081899","1585.0","331.0","3.9","1.25","2015-12-28T08:46:31.359Z","","",""
"1","4066","-2.40786","29.081899","1585.0","331.0","3","1.25","2015-12-28T08:46:31.425Z","","",""
"1","4067","-2.40785","29.081894","1585.0","331.0","4","1.25","2015-12-28T08:46:32.460Z","","",""
"1","4068","-2.40785","29.081894","1585.0","331.0","4","1.25","2015-12-28T08:46:32.881Z","","",""
"1","4069","-2.40784","29.081888","1585.0","335.0","3.9","1.25","2015-12-28T08:46:33.473Z","","",""
"1","4070","-2.40784","29.081888","1585.0","335.0","3","1.25","2015-12-28T08:46:33.787Z","","",""
"1","4071","-2.40783","29.081884","1585.0","335.0","5","1.25","2015-12-28T08:46:34.403Z","","",""
"1","4072","-2.40783","29.081884","1585.0","335.0","5","1.25","2015-12-28T08:46:34.691Z","","",""
"1","4073","-2.407821","29.081877","1585.0","331.0","3.9","1.25","2015-12-28T08:46:35.470Z","","",""
"1","4074","-2.407821","29.081877","1585.0","331.0","3","1.25","2015-12-28T08:46:35.930Z","","",""
"1","4075","-2.407811","29.081872","1585.0","331.0","4","1.25","2015-12-28T08:46:36.347Z","","",""
"1","4076","-2.407811","29.081872","1585.0","331.0","4","1.25","2015-12-28T08:46:36.426Z","","",""
"1","4077","-2.407803","29.081861","1584.0","319.0","3.9","1.25","2015-12-28T08:46:37.682Z","","",""
"1","4078","-2.407803","29.081861","1584.0","319.0","3","1.25","2015-12-28T08:46:37.870Z","","",""
"1","4079","-2.407795","29.081853","1584.0","315.0","3.9","1.25","2015-12-28T08:46:38.365Z","","",""
"1","4080","-2.407795","29.081853","1584.0","315.0","3","1.25","2015-12-28T08:46:38.461Z","","",""
"1","4081","-2.407788","29.081844","1584.0","316.0","3.9","1.25","2015-12-28T08:46:39.400Z","","",""
"1","4082","-2.407788","29.081844","1584.0","316.0","3","1.25","2015-12-28T08:46:39.880Z","","",""
"1","4083","-2.40778","29.081836","1584.0","316.0","4","1.25","2015-12-28T08:46:40.425Z","","",""
"1","4084","-2.40778","29.081836","1584.0","316.0","4","1.25","2015-12-28T08:46:40.868Z","","",""
"1","4085","-2.407772","29.081827","1584.0","320.0","3.9","1.25","2015-12-28T08:46:41.561Z","","",""
"1","4086","-2.407772","29.081827","1584.0","320.0","3","1.25","2015-12-28T08:46:41.923Z","","",""
"1","4087","-2.407763","29.08182","1584.0","320.0","4","1.25","2015-12-28T08:46:42.355Z","","",""
"1","4088","-2.407763","29.08182","1584.0","320.0","4","1.25","2015-12-28T08:46:42.754Z","","",""
"1","4089","-2.407756","29.081813","1584.0","321.0","3.9","1.25","2015-12-28T08:46:43.435Z","","",""
"1","4090","-2.407756","29.081813","1584.0","321.0","3","1.25","2015-12-28T08:46:43.516Z","","",""
"1","4091","-2.407747","29.081806","1583.0","321.0","4","1.25","2015-12-28T08:46:44.406Z","","",""
"1","4092","-2.407747","29.081806","1583.0","321.0","4","1.25","2015-12-28T08:46:44.878Z","","",""
"1","4093","-2.407738","29.081801","1583.0","327.0","3.9","1.25","2015-12-28T08:46:45.355Z","","",""
"1","4094","-2.407738","29.081801","1583.0","327.0","3","1.25","2015-12-28T08:46:45.433Z","","",""
"1","4095","-2.40773","29.081795","1582.0","326.0","3.9","1.25","2015-12-28T08:46:46.628Z","","",""
"1","4096","-2.40773","29.081795","1582.0","326.0","3","1.25","2015-12-28T08:46:46.942Z","","",""
"1","4097","-2.407721","29.081789","1582.0","326.0","3.9","1.25","2015-12-28T08:46:47.422Z","","",""
"1","4098","-2.407721","29.081789","1582.0","326.0","3","1.25","2015-12-28T08:46:47.522Z","","",""
"1","4099","-2.407712","29.081781","1582.0","323.0","3.9","1.25","2015-12-28T08:46:48.446Z","","",""
"1","4100","-2.407712","29.081781","1582.0","323.0","3","1.25","2015-12-28T08:46:48.825Z","","",""
"1","4101","-2.407705","29.081773","1582.0","320.0","3.9","1.25","2015-12-28T08:46:49.373Z","","",""
"1","4102","-2.407705","29.081773","1582.0","320.0","3","1.25","2015-12-28T08:46:49.445Z","","",""
"1","4103","-2.407699","29.081763","1582.0","313.0","3.9","1.25","2015-12-28T08:46:50.427Z","","",""
"1","4104","-2.407699","29.081763","1582.0","313.0","3","1.25","2015-12-28T08:46:50.509Z","","",""
"1","4105","-2.407693","29.081753","1581.0","308.0","3.9","1.25","2015-12-28T08:46:51.387Z","","",""
"1","4106","-2.407693","29.081753","1581.0","308.0","3","1.25","2015-12-28T08:46:51.675Z","","",""
"1","4107","-2.407688","29.081743","1582.0","304.0","3.9","1.25","2015-12-28T08:46:52.580Z","","",""
"1","4108","-2.407688","29.081743","1582.0","304.0","3","1.25","2015-12-28T08:46:52.896Z","","",""
"1","4109","-2.407683","29.081732","1582.0","306.0","3.9","1.25","2015-12-28T08:46:53.489Z","","",""
"1","4110","-2.407683","29.081732","1582.0","306.0","3","1.25","2015-12-28T08:46:53.587Z","","",""
"1","4111","-2.407678","29.081722","1582.0","304.0","3.9","1.25","2015-12-28T08:46:54.400Z","","",""
"1","4112","-2.407678","29.081722","1582.0","304.0","3","1.25","2015-12-28T08:46:54.861Z","","",""
"1","4113","-2.407674","29.081712","1582.0","302.0","3.9","1.25","2015-12-28T08:46:55.488Z","","",""
"1","4114","-2.407674","29.081712","1582.0","302.0","3","1.25","2015-12-28T08:46:55.858Z","","",""
"1","4115","-2.40767","29.081702","1581.0","301.0","3.9","1.25","2015-12-28T08:46:56.450Z","","",""
"1","4116","-2.40767","29.081702","1581.0","301.0","3","1.25","2015-12-28T08:46:56.854Z","","",""
"1","4117","-2.407664","29.081692","1581.0","304.0","3.9","1.25","2015-12-28T08:46:57.620Z","","",""
"1","4118","-2.407664","29.081692","1581.0","304.0","3","1.25","2015-12-28T08:46:58.112Z","","",""
"1","4119","-2.407657","29.081682","1581.0","309.0","3.9","1.25","2015-12-28T08:46:58.454Z","","",""
"1","4120","-2.407657","29.081682","1581.0","309.0","3","1.25","2015-12-28T08:46:58.736Z","","",""
"1","4121","-2.40765","29.081673","1581.0","308.0","3.9","1.25","2015-12-28T08:46:59.561Z","","",""
"1","4122","-2.40765","29.081673","1581.0","308.0","3","1.25","2015-12-28T08:46:59.861Z","","",""
"1","4123","-2.407645","29.081662","1581.0","305.0","3.9","1.25","2015-12-28T08:47:00.619Z","","",""
"1","4124","-2.407645","29.081662","1581.0","305.0","3","1.25","2015-12-28T08:47:00.854Z","","",""
"1","4125","-2.40764","29.081651","1581.0","305.0","3.9","1.25","2015-12-28T08:47:01.662Z","","",""
"1","4126","-2.40764","29.081651","1581.0","305.0","3","1.25","2015-12-28T08:47:01.835Z","","",""
"1","4127","-2.407633","29.081642","1581.0","305.0","4","1.25","2015-12-28T08:47:02.699Z","","",""
"1","4128","-2.407633","29.081642","1581.0","305.0","4","1.25","2015-12-28T08:47:02.889Z","","",""
"1","4129","-2.407629","29.081629","1581.0","304.0","3.9","1.25","2015-12-28T08:47:03.724Z","","",""
"1","4130","-2.407629","29.081629","1581.0","304.0","3","1.25","2015-12-28T08:47:03.865Z","","",""
"1","4131","-2.407623","29.08162","1581.0","304.0","5","1.25","2015-12-28T08:47:04.396Z","","",""
"1","4132","-2.407623","29.08162","1581.0","304.0","5","1.25","2015-12-28T08:47:04.861Z","","",""
"1","4133","-2.40762","29.081607","1581.0","302.0","3.9","1.25","2015-12-28T08:47:05.575Z","","",""
"1","4134","-2.40762","29.081607","1581.0","302.0","3","1.25","2015-12-28T08:47:06.020Z","","",""
"1","4135","-2.407614","29.081598","1580.0","302.0","4","1.25","2015-12-28T08:47:06.348Z","","",""
"1","4136","-2.407614","29.081598","1580.0","302.0","4","1.25","2015-12-28T08:47:06.442Z","","",""
"1","4137","-2.407609","29.081582","1581.0","304.0","3.9","1.25","2015-12-28T08:47:07.464Z","","",""
"1","4138","-2.407609","29.081582","1581.0","304.0","3","1.25","2015-12-28T08:47:07.870Z","","",""
"1","4139","-2.407603","29.081571","1581.0","308.0","3.9","1.25","2015-12-28T08:47:08.413Z","","",""
"1","4140","-2.407603","29.081571","1581.0","308.0","3","1.25","2015-12-28T08:47:08.760Z","","",""
"1","4141","-2.407597","29.08156","1582.0","305.0","3.9","1.25","2015-12-28T08:47:09.629Z","","",""
"1","4142","-2.407597","29.08156","1582.0","305.0","3","1.25","2015-12-28T08:47:09.872Z","","",""
"1","4143","-2.407592","29.081549","1582.0","303.0","3.9","1.25","2015-12-28T08:47:10.469Z","","",""
"1","4144","-2.407592","29.081549","1582.0","303.0","3","1.25","2015-12-28T08:47:10.563Z","","",""
"1","4145","-2.407587","29.081538","1581.0","302.0","4","1.25","2015-12-28T08:47:11.483Z","","",""
"1","4146","-2.407587","29.081538","1581.0","302.0","4","1.25","2015-12-28T08:47:11.925Z","","",""
"1","4147","-2.407581","29.081529","1581.0","302.0","5","1.25","2015-12-28T08:47:12.347Z","","",""
"1","4148","-2.407581","29.081529","1581.0","302.0","5","1.25","2015-12-28T08:47:12.415Z","","",""
"1","4149","-2.407575","29.081516","1581.0","302.0","3.9","1.25","2015-12-28T08:47:13.492Z","","",""
"1","4150","-2.407575","29.081516","1581.0","302.0","3","1.25","2015-12-28T08:47:13.956Z","","",""
"1","4151","-2.40757","29.081506","1581.0","302.0","4","1.25","2015-12-28T08:47:14.403Z","","",""
"1","4152","-2.40757","29.081506","1581.0","302.0","4","1.25","2015-12-28T08:47:14.700Z","","",""
"1","4153","-2.407567","29.081495","1581.0","302.0","3.9","1.25","2015-12-28T08:47:15.585Z","","",""
"1","4154","-2.407567","29.081495","1581.0","302.0","3","1.25","2015-12-28T08:47:15.853Z","","",""
"1","4155","-2.407561","29.081486","1581.0","302.0","4","1.25","2015-12-28T08:47:16.513Z","","",""
"1","4156","-2.407561","29.081486","1581.0","302.0","4","1.25","2015-12-28T08:47:16.845Z","","",""
"1","4157","-2.407554","29.081478","1581.0","309.0","3.9","1.25","2015-12-28T08:47:17.792Z","","",""
"1","4158","-2.407554","29.081478","1581.0","309.0","3","1.25","2015-12-28T08:47:17.903Z","","",""
"1","4159","-2.407547","29.081468","1581.0","305.0","3.9","1.25","2015-12-28T08:47:18.420Z","","",""
"1","4160","-2.407547","29.081468","1581.0","305.0","3","1.25","2015-12-28T08:47:18.668Z","","",""
"1","4161","-2.407541","29.081459","1581.0","304.0","3.9","1.25","2015-12-28T08:47:19.618Z","","",""
"1","4162","-2.407541","29.081459","1581.0","304.0","3","1.25","2015-12-28T08:47:19.930Z","","",""
"1","4163","-2.407535","29.08145","1580.0","304.0","4","1.25","2015-12-28T08:47:20.349Z","","",""
"1","4164","-2.407535","29.08145","1580.0","304.0","4","1.25","2015-12-28T08:47:20.441Z","","",""
"1","4165","-2.407527","29.081439","1581.0","305.0","3.9","1.25","2015-12-28T08:47:21.485Z","","",""
"1","4166","-2.407527","29.081439","1581.0","305.0","3","1.25","2015-12-28T08:47:21.836Z","","",""
"1","4167","-2.407519","29.081428","1581.0","303.0","3.9","1.25","2015-12-28T08:47:22.534Z","","",""
"1","4168","-2.407519","29.081428","1581.0","303.0","3","1.25","2015-12-28T08:47:22.618Z","","",""
"1","4169","-2.407511","29.081419","1580.0","305.0","3.9","1.25","2015-12-28T08:47:23.716Z","","",""
"1","4170","-2.407511","29.081419","1580.0","305.0","3","1.25","2015-12-28T08:47:23.925Z","","",""
"1","4171","-2.407505","29.08141","1580.0","305.0","4","1.25","2015-12-28T08:47:24.376Z","","",""
"1","4172","-2.407505","29.08141","1580.0","305.0","4","1.25","2015-12-28T08:47:24.472Z","","",""
"1","4173","-2.407496","29.081403","1580.0","308.0","3.9","1.25","2015-12-28T08:47:25.685Z","","",""
"1","4174","-2.407496","29.081403","1580.0","308.0","3","1.25","2015-12-28T08:47:25.943Z","","",""
"1","4175","-2.407489","29.081394","1580.0","306.0","3.9","1.25","2015-12-28T08:47:26.403Z","","",""
"1","4176","-2.407489","29.081394","1580.0","306.0","3","1.25","2015-12-28T08:47:26.465Z","","",""
"1","4177","-2.407482","29.081385","1580.0","304.0","3.9","1.25","2015-12-28T08:47:27.764Z","","",""
"1","4178","-2.407482","29.081385","1580.0","304.0","3","1.25","2015-12-28T08:47:27.990Z","","",""
"1","4179","-2.407474","29.081377","1580.0","308.0","3.9","1.25","2015-12-28T08:47:28.635Z","","",""
"1","4180","-2.407474","29.081377","1580.0","308.0","3","1.25","2015-12-28T08:47:28.851Z","","",""
"1","4181","-2.407467","29.081369","1580.0","305.0","3.9","1.25","2015-12-28T08:47:29.472Z","","",""
"1","4182","-2.407467","29.081369","1580.0","305.0","3","1.25","2015-12-28T08:47:29.878Z","","",""
"1","4183","-2.407461","29.081359","1580.0","305.0","3.9","1.25","2015-12-28T08:47:30.348Z","","",""
"1","4184","-2.407461","29.081359","1580.0","305.0","3","1.25","2015-12-28T08:47:30.460Z","","",""
"1","4185","-2.407455","29.081349","1580.0","301.0","3.9","1.25","2015-12-28T08:47:31.480Z","","",""
"1","4186","-2.407455","29.081349","1580.0","301.0","3","1.25","2015-12-28T08:47:31.941Z","","",""
"1","4187","-2.407449","29.081339","1580.0","301.0","4","1.25","2015-12-28T08:47:32.428Z","","",""
"1","4188","-2.407449","29.081339","1580.0","301.0","4","1.25","2015-12-28T08:47:32.758Z","","",""
"1","4189","-2.407443","29.081328","1580.0","301.0","3.9","1.25","2015-12-28T08:47:33.535Z","","",""
"1","4190","-2.407443","29.081328","1580.0","301.0","3","1.25","2015-12-28T08:47:33.614Z","","",""
"1","4191","-2.407436","29.081317","1580.0","303.0","3.9","1.25","2015-12-28T08:47:34.565Z","","",""
"1","4192","-2.407436","29.081317","1580.0","303.0","3","1.25","2015-12-28T08:47:34.922Z","","",""
"1","4193","-2.40743","29.081306","1581.0","301.0","3.9","1.25","2015-12-28T08:47:35.429Z","","",""
"1","4194","-2.40743","29.081306","1581.0","301.0","3","1.25","2015-12-28T08:47:35.546Z","","",""
"1","4195","-2.407423","29.081295","1581.0","304.0","3.9","1.25","2015-12-28T08:47:36.522Z","","",""
"1","4196","-2.407423","29.081295","1581.0","304.0","3","1.25","2015-12-28T08:47:36.879Z","","",""
"1","4197","-2.407417","29.081285","1581.0","305.0","3.9","1.25","2015-12-28T08:47:37.422Z","","",""
"1","4198","-2.407417","29.081285","1581.0","305.0","3","1.25","2015-12-28T08:47:37.749Z","","",""
"1","4199","-2.407411","29.081276","1580.0","305.0","4","1.25","2015-12-28T08:47:38.712Z","","",""
"1","4200","-2.407411","29.081276","1580.0","305.0","4","1.25","2015-12-28T08:47:38.900Z","","",""
"1","4201","-2.407403","29.081266","1580.0","306.0","3.9","1.25","2015-12-28T08:47:39.686Z","","",""
"1","4202","-2.407403","29.081266","1580.0","306.0","3","1.25","2015-12-28T08:47:39.919Z","","",""
"1","4203","-2.407398","29.081254","1579.0","300.0","3.9","1.25","2015-12-28T08:47:40.444Z","","",""
"1","4204","-2.407398","29.081254","1579.0","300.0","3","1.25","2015-12-28T08:47:40.499Z","","",""
"1","4205","-2.407393","29.081242","1579.0","297.0","3.9","1.25","2015-12-28T08:47:41.741Z","","",""
"1","4206","-2.407393","29.081242","1579.0","297.0","3","1.25","2015-12-28T08:47:41.945Z","","",""
"1","4207","-2.407388","29.081231","1579.0","297.0","3.9","1.25","2015-12-28T08:47:42.543Z","","",""
"1","4208","-2.407388","29.081231","1579.0","297.0","3","1.25","2015-12-28T08:47:42.837Z","","",""
"1","4209","-2.407384","29.081219","1579.0","296.0","4","1.25","2015-12-28T08:47:43.541Z","","",""
"1","4210","-2.407384","29.081219","1579.0","296.0","4","1.25","2015-12-28T08:47:43.827Z","","",""
"1","4211","-2.407379","29.081208","1579.0","297.0","3.9","1.25","2015-12-28T08:47:44.795Z","","",""
"1","4212","-2.407379","29.081208","1579.0","297.0","3","1.25","2015-12-28T08:47:44.887Z","","",""
"1","4213","-2.407373","29.081198","1580.0","302.0","3.9","1.25","2015-12-28T08:47:45.487Z","","",""
"1","4214","-2.407373","29.081198","1580.0","302.0","3","1.25","2015-12-28T08:47:45.597Z","","",""
"1","4215","-2.407367","29.081189","1580.0","302.0","4","1.25","2015-12-28T08:47:46.402Z","","",""
"1","4216","-2.407367","29.081189","1580.0","302.0","4","1.25","2015-12-28T08:47:46.878Z","","",""
"1","4217","-2.407359","29.081179","1579.0","313.0","3.9","1.25","2015-12-28T08:47:47.478Z","","",""
"1","4218","-2.407359","29.081179","1579.0","313.0","3","1.25","2015-12-28T08:47:47.538Z","","",""
"1","4219","-2.40735","29.081169","1578.0","313.0","3.9","1.25","2015-12-28T08:47:48.798Z","","",""
"1","4220","-2.40735","29.081169","1578.0","313.0","3","1.25","2015-12-28T08:47:48.889Z","","",""
"1","4221","-2.407343","29.081161","1578.0","315.0","3.9","1.25","2015-12-28T08:47:49.563Z","","",""
"1","4222","-2.407343","29.081161","1578.0","315.0","3","1.25","2015-12-28T08:47:49.838Z","","",""
"1","4223","-2.407335","29.081151","1578.0","312.0","3.9","1.25","2015-12-28T08:47:50.447Z","","",""
"1","4224","-2.407335","29.081151","1578.0","312.0","3","1.25","2015-12-28T08:47:50.855Z","","",""
"1","4225","-2.407327","29.081143","1578.0","314.0","3.9","1.25","2015-12-28T08:47:51.382Z","","",""
"1","4226","-2.407327","29.081143","1578.0","314.0","3","1.25","2015-12-28T08:47:51.745Z","","",""
"1","4227","-2.407317","29.081137","1579.0","322.0","3.9","1.25","2015-12-28T08:47:52.401Z","","",""
"1","4228","-2.407317","29.081137","1579.0","322.0","3","1.25","2015-12-28T08:47:52.763Z","","",""
"1","4229","-2.407306","29.08113","1579.0","325.0","3.9","1.25","2015-12-28T08:47:53.502Z","","",""
"1","4230","-2.407306","29.08113","1579.0","325.0","3","1.25","2015-12-28T08:47:53.963Z","","",""
"1","4231","-2.407298","29.081124","1579.0","325.0","4","1.25","2015-12-28T08:47:54.349Z","","",""
"1","4232","-2.407298","29.081124","1579.0","325.0","4","1.25","2015-12-28T08:47:54.432Z","","",""
"1","4233","-2.407286","29.081113","1579.0","314.0","4","1.25","2015-12-28T08:47:55.633Z","","",""
"1","4234","-2.407286","29.081113","1579.0","314.0","4","1.25","2015-12-28T08:47:55.874Z","","",""
"1","4235","-2.407277","29.081103","1580.0","311.0","4","1.25","2015-12-28T08:47:56.541Z","","",""
"1","4236","-2.407277","29.081103","1580.0","311.0","4","1.25","2015-12-28T08:47:56.830Z","","",""
"1","4237","-2.407267","29.081092","1581.0","309.0","4","1.25","2015-12-28T08:47:57.499Z","","",""
"1","4238","-2.407267","29.081092","1581.0","309.0","4","1.25","2015-12-28T08:47:57.817Z","","",""
"1","4239","-2.407256","29.081083","1582.0","313.0","4","1.25","2015-12-28T08:47:58.578Z","","",""
"1","4240","-2.407256","29.081083","1582.0","313.0","4","1.25","2015-12-28T08:47:58.892Z","","",""
"1","4241","-2.407244","29.081075","1582.0","322.0","4","1.25","2015-12-28T08:47:59.369Z","","",""
"1","4242","-2.407244","29.081075","1582.0","322.0","4","1.25","2015-12-28T08:47:59.455Z","","",""
"1","4243","-2.407233","29.081068","1582.0","326.0","4","1.25","2015-12-28T08:48:00.393Z","","",""
"1","4244","-2.407233","29.081068","1582.0","326.0","4","1.25","2015-12-28T08:48:00.834Z","","",""
"1","4245","-2.407222","29.081061","1582.0","325.0","4","1.25","2015-12-28T08:48:01.522Z","","",""
"1","4246","-2.407222","29.081061","1582.0","325.0","4","1.25","2015-12-28T08:48:01.619Z","","",""
"1","4247","-2.407211","29.081052","1582.0","322.0","4","1.25","2015-12-28T08:48:02.562Z","","",""
"1","4248","-2.407211","29.081052","1582.0","322.0","4","1.25","2015-12-28T08:48:02.943Z","","",""
"1","4249","-2.407199","29.081047","1582.0","330.0","4","1.25","2015-12-28T08:48:03.558Z","","",""
"1","4250","-2.407199","29.081047","1582.0","330.0","4","1.25","2015-12-28T08:48:03.888Z","","",""
"1","4251","-2.40719","29.081042","1582.0","330.0","5","1.25","2015-12-28T08:48:04.396Z","","",""
"1","4252","-2.40719","29.081042","1582.0","330.0","5","1.25","2015-12-28T08:48:04.483Z","","",""
"1","4253","-2.407174","29.081034","1581.0","329.0","4","1.25","2015-12-28T08:48:05.836Z","","",""
"1","4254","-2.407174","29.081034","1581.0","329.0","4","1.25","2015-12-28T08:48:05.885Z","","",""
"1","4255","-2.40716","29.081028","1582.0","329.0","4","1.25","2015-12-28T08:48:06.435Z","","",""
"1","4256","-2.40716","29.081028","1582.0","329.0","4","1.25","2015-12-28T08:48:06.722Z","","",""
"1","4257","-2.407146","29.081023","1582.0","336.0","4","1.25","2015-12-28T08:48:07.804Z","","",""
"1","4258","-2.407146","29.081023","1582.0","336.0","4","1.25","2015-12-28T08:48:07.891Z","","",""
"1","4259","-2.407133","29.08102","1582.0","339.0","4","1.25","2015-12-28T08:48:08.460Z","","",""
"1","4260","-2.407133","29.08102","1582.0","339.0","4","1.25","2015-12-28T08:48:08.511Z","","",""
"1","4261","-2.40712","29.081016","1582.0","336.0","3.9","1.25","2015-12-28T08:48:09.623Z","","",""
"1","4262","-2.40712","29.081016","1582.0","336.0","3","1.25","2015-12-28T08:48:09.937Z","","",""
"1","4263","-2.40711","29.081011","1582.0","336.0","4","1.25","2015-12-28T08:48:10.367Z","","",""
"1","4264","-2.40711","29.081011","1582.0","336.0","4","1.25","2015-12-28T08:48:10.414Z","","",""
"1","4265","-2.407098","29.081005","1582.0","331.0","4","1.25","2015-12-28T08:48:11.452Z","","",""
"1","4266","-2.407098","29.081005","1582.0","331.0","4","1.25","2015-12-28T08:48:11.899Z","","",""
"1","4267","-2.407088","29.081","1581.0","331.0","4","1.25","2015-12-28T08:48:12.386Z","","",""
"1","4268","-2.407088","29.081","1581.0","331.0","4","1.25","2015-12-28T08:48:12.477Z","","",""
"1","4269","-2.407074","29.080996","1581.0","340.0","3.9","1.25","2015-12-28T08:48:13.754Z","","",""
"1","4270","-2.407074","29.080996","1581.0","340.0","3","1.25","2015-12-28T08:48:13.899Z","","",""
"1","4271","-2.407061","29.080995","1581.0","352.0","4","1.25","2015-12-28T08:48:14.768Z","","",""
"1","4272","-2.407061","29.080995","1581.0","352.0","4","1.25","2015-12-28T08:48:14.844Z","","",""
"1","4273","-2.407048","29.080993","1582.0","350.0","3.9","1.25","2015-12-28T08:48:15.602Z","","",""
"1","4274","-2.407048","29.080993","1582.0","350.0","3","1.25","2015-12-28T08:48:15.850Z","","",""
"1","4275","-2.407035","29.080991","1582.0","355.0","3.9","1.25","2015-12-28T08:48:16.527Z","","",""
"1","4276","-2.407035","29.080991","1582.0","355.0","3","1.25","2015-12-28T08:48:16.882Z","","",""
"1","4277","-2.407022","29.080989","1582.0","351.0","4","1.25","2015-12-28T08:48:17.461Z","","",""
"1","4278","-2.407015","29.080985","1581.0","","3","0","2015-12-28T08:48:19.450Z","","",""
"1","4279","-2.407013","29.080984","1581.0","","3.9","0","2015-12-28T08:48:20.478Z","","",""
"1","4280","-2.40701","29.080984","1581.0","351.0","4","0.5","2015-12-28T08:48:21.695Z","","",""
"1","4281","-2.406999","29.080984","1581.0","1.0","4","0.75","2015-12-28T08:48:22.446Z","","",""
"1","4282","-2.406999","29.080984","1581.0","1.0","4","0.75","2015-12-28T08:48:22.844Z","","",""
"1","4283","-2.406987","29.080986","1581.0","7.0","4","1","2015-12-28T08:48:23.698Z","","",""
"1","4284","-2.406987","29.080986","1581.0","7.0","4","1","2015-12-28T08:48:23.908Z","","",""
"1","4285","-2.40697","29.080986","1581.0","1.0","4","1.25","2015-12-28T08:48:24.470Z","","",""
"1","4286","-2.40697","29.080986","1581.0","1.0","4","1.25","2015-12-28T08:48:24.859Z","","",""
"1","4287","-2.406955","29.080985","1581.0","0.0","4","1.25","2015-12-28T08:48:25.434Z","","",""
"1","4288","-2.406955","29.080985","1581.0","0.0","4","1.25","2015-12-28T08:48:25.862Z","","",""
"1","4289","-2.406941","29.080982","1581.0","353.0","3.9","1.25","2015-12-28T08:48:26.443Z","","",""
"1","4290","-2.406941","29.080982","1581.0","353.0","3","1.25","2015-12-28T08:48:26.910Z","","",""
"1","4291","-2.406928","29.080981","1582.0","353.0","4","1","2015-12-28T08:48:27.378Z","","",""
"1","4292","-2.406928","29.080981","1582.0","353.0","4","1","2015-12-28T08:48:27.490Z","","",""
"1","4293","-2.406915","29.080979","1581.0","350.0","3.9","1","2015-12-28T08:48:28.472Z","","",""
"1","4294","-2.406915","29.080979","1581.0","350.0","3","1","2015-12-28T08:48:28.870Z","","",""
"1","4295","-2.406901","29.080977","1581.0","352.0","4","1.25","2015-12-28T08:48:29.365Z","","",""
"1","4296","-2.406901","29.080977","1581.0","352.0","4","1.25","2015-12-28T08:48:29.439Z","","",""
"1","4297","-2.406886","29.080975","1581.0","352.0","4","1.25","2015-12-28T08:48:30.477Z","","",""
"1","4298","-2.406886","29.080975","1581.0","352.0","4","1.25","2015-12-28T08:48:30.877Z","","",""
"1","4299","-2.406869","29.080972","1582.0","352.0","4","1.25","2015-12-28T08:48:31.402Z","","",""
"1","4300","-2.406869","29.080972","1582.0","352.0","4","1.25","2015-12-28T08:48:31.496Z","","",""
"1","4301","-2.406854","29.080969","1582.0","351.0","4","1.25","2015-12-28T08:48:32.482Z","","",""
"1","4302","-2.406854","29.080969","1582.0","351.0","4","1.25","2015-12-28T08:48:32.571Z","","",""
"1","4303","-2.406838","29.080966","1582.0","353.0","3.9","1.25","2015-12-28T08:48:33.485Z","","",""
"1","4304","-2.406838","29.080966","1582.0","353.0","3","1.25","2015-12-28T08:48:33.882Z","","",""
"1","4305","-2.406823","29.080965","1582.0","357.0","3.9","1.25","2015-12-28T08:48:34.357Z","","",""
"1","4306","-2.406823","29.080965","1582.0","357.0","3","1.25","2015-12-28T08:48:34.448Z","","",""
"1","4307","-2.406809","29.080964","1580.0","357.0","3.9","1.25","2015-12-28T08:48:35.422Z","","",""
"1","4308","-2.406809","29.080964","1580.0","357.0","3","1.25","2015-12-28T08:48:35.901Z","","",""
"1","4309","-2.406795","29.080963","1581.0","2.0","3.9","1.25","2015-12-28T08:48:36.454Z","","",""
