"Name","Activity type","Description"
"Canopy","driving",""

"Segment","Point","Latitude (deg)","Longitude (deg)","Altitude (m)","Bearing (deg)","Accuracy (m)","Speed (m/s)","Time","Power (W)","Cadence (rpm)","Heart rate (bpm)"
"1","1639","-2.475192","29.195407","2287.0","","3.9","0","2015-12-27T14:14:14.714Z","","",""
"1","1640","-2.475196","29.195404","2288.0","","4","0","2015-12-27T14:14:16.383Z","","",""
"1","1641","-2.4752","29.195403","2288.0","","3.9","0","2015-12-27T14:14:16.642Z","","",""
"1","1642","-2.475206","29.195399","2290.0","","3","0","2015-12-27T14:14:22.732Z","","",""
"1","1643","-2.475208","29.195398","2291.0","","3.9","0","2015-12-27T14:14:23.682Z","","",""
"1","1644","-2.475206","29.195389","2287.0","","3","0","2015-12-27T14:14:33.112Z","","",""
"1","1645","-2.475209","29.195387","2287.0","","3.9","0","2015-12-27T14:14:33.634Z","","",""
"1","1646","-2.475213","29.195385","2288.0","247.0","3","0.25","2015-12-27T14:14:35.268Z","","",""
"1","1647","-2.475218","29.195386","2287.0","247.0","3.9","0.5","2015-12-27T14:14:35.866Z","","",""
"1","1648","-2.475226","29.195383","2286.0","","4","0","2015-12-27T14:14:43.676Z","","",""
"1","1649","-2.475227","29.195382","2286.0","","4","0","2015-12-27T14:14:44.684Z","","",""
"1","1650","-2.47523","29.195374","2287.0","","3","0","2015-12-27T14:14:55.110Z","","",""
"1","1651","-2.475231","29.195373","2287.0","","3.9","0","2015-12-27T14:14:55.745Z","","",""
"1","1652","-2.475238","29.195374","2287.0","247.0","3","0.25","2015-12-27T14:15:09.028Z","","",""
"1","1653","-2.47524","29.195373","2287.0","","3.9","0","2015-12-27T14:15:09.723Z","","",""
"1","1654","-2.475245","29.195378","2287.0","247.0","3","0.25","2015-12-27T14:15:13.099Z","","",""
"1","1655","-2.475249","29.195377","2288.0","","3.9","0","2015-12-27T14:15:13.703Z","","",""
"1","1656","-2.475255","29.195377","2288.0","","3","0","2015-12-27T14:15:17.149Z","","",""
"1","1657","-2.475258","29.195377","2288.0","247.0","3.9","0.25","2015-12-27T14:15:17.725Z","","",""
"1","1658","-2.475262","29.19538","2287.0","247.0","3","0.25","2015-12-27T14:15:19.683Z","","",""
"1","1659","-2.475265","29.195382","2288.0","247.0","3.9","0.25","2015-12-27T14:15:20.684Z","","",""
"1","1660","-2.475272","29.195383","2288.0","","3","0","2015-12-27T14:15:23.085Z","","",""
"1","1661","-2.475275","29.195381","2287.0","","3.9","0","2015-12-27T14:15:23.691Z","","",""
"1","1662","-2.475283","29.195383","2287.0","","3","0","2015-12-27T14:15:27.711Z","","",""
"1","1663","-2.475286","29.195383","2287.0","247.0","3.9","0.25","2015-12-27T14:15:28.747Z","","",""
"1","1664","-2.475294","29.195382","2288.0","","3","0","2015-12-27T14:15:31.771Z","","",""
"1","1665","-2.475297","29.195383","2288.0","247.0","4","0.25","2015-12-27T14:15:32.684Z","","",""
"1","1666","-2.475303","29.195383","2288.0","247.0","3","0.25","2015-12-27T14:15:35.343Z","","",""
"1","1667","-2.475305","29.195379","2288.0","","3.9","0","2015-12-27T14:15:35.683Z","","",""
"1","1668","-2.475305","29.19537","2288.0","","3","0","2015-12-27T14:15:39.740Z","","",""
"1","1669","-2.475303","29.195367","2288.0","","3.9","0","2015-12-27T14:15:40.839Z","","",""
"1","1670","-2.475307","29.195359","2289.0","247.0","3","0.25","2015-12-27T14:15:45.664Z","","",""
"1","1671","-2.47531","29.195359","2288.0","247.0","3.9","0.25","2015-12-27T14:15:46.675Z","","",""
"1","1672","-2.475316","29.195357","2289.0","","3","0","2015-12-27T14:15:53.211Z","","",""
"1","1673","-2.475319","29.195357","2289.0","247.0","3.9","0.25","2015-12-27T14:15:53.721Z","","",""
"1","1674","-2.475324","29.195361","2287.0","247.0","3","0.25","2015-12-27T14:15:55.723Z","","",""
"1","1675","-2.475327","29.195364","2287.0","247.0","3.9","0.25","2015-12-27T14:15:56.684Z","","",""
"1","1676","-2.47533","29.195369","2288.0","","3","0","2015-12-27T14:15:57.754Z","","",""
"1","1677","-2.475333","29.195371","2288.0","","3.9","0","2015-12-27T14:15:58.937Z","","",""
"1","1678","-2.475339","29.195375","2288.0","","3","0","2015-12-27T14:16:01.826Z","","",""
"1","1679","-2.475342","29.195377","2287.0","247.0","3.9","0.25","2015-12-27T14:16:02.685Z","","",""
"1","1680","-2.475346","29.195378","2287.0","247.0","3","0.25","2015-12-27T14:16:04.206Z","","",""
"1","1681","-2.47535","29.195381","2288.0","247.0","3.9","0.25","2015-12-27T14:16:04.721Z","","",""
"1","1682","-2.475358","29.195382","2287.0","","3","0","2015-12-27T14:16:06.766Z","","",""
"1","1683","-2.47536","29.195383","2287.0","","3.9","0","2015-12-27T14:16:08.300Z","","",""
"1","1684","-2.475365","29.195386","2287.0","247.0","3","0.25","2015-12-27T14:16:10.082Z","","",""
"1","1685","-2.475368","29.195388","2287.0","247.0","3.9","0.25","2015-12-27T14:16:10.656Z","","",""
"1","1686","-2.475374","29.195392","2286.0","247.0","3","0.25","2015-12-27T14:16:12.791Z","","",""
"1","1687","-2.475378","29.195394","2287.0","247.0","3.9","0.25","2015-12-27T14:16:13.690Z","","",""
"1","1688","-2.475382","29.195396","2287.0","247.0","3","0.25","2015-12-27T14:16:14.779Z","","",""
"1","1689","-2.475389","29.1954","2287.0","","3.9","0","2015-12-27T14:16:15.765Z","","",""
"1","1690","-2.475393","29.195402","2287.0","247.0","3","0.25","2015-12-27T14:16:16.751Z","","",""
"1","1691","-2.475396","29.195405","2287.0","247.0","3.9","0.25","2015-12-27T14:16:17.769Z","","",""
"1","1692","-2.4754","29.19541","2287.0","","3","0","2015-12-27T14:16:19.982Z","","",""
"1","1693","-2.475402","29.195412","2287.0","","3.9","0","2015-12-27T14:16:20.694Z","","",""
"1","1694","-2.475403","29.19542","2287.0","","3","0","2015-12-27T14:16:26.036Z","","",""
"1","1695","-2.475405","29.195421","2287.0","","3.9","0","2015-12-27T14:16:26.596Z","","",""
"1","1696","-2.475411","29.195426","2287.0","247.0","3","0.25","2015-12-27T14:16:30.003Z","","",""
"1","1697","-2.475414","29.195428","2287.0","247.0","3.9","0.25","2015-12-27T14:16:30.686Z","","",""
"1","1698","-2.475419","29.19543","2287.0","247.0","3","0.25","2015-12-27T14:16:32.412Z","","",""
"1","1699","-2.475424","29.195432","2287.0","247.0","3.9","0.25","2015-12-27T14:16:32.596Z","","",""
"1","1700","-2.475429","29.195434","2287.0","247.0","3","0.25","2015-12-27T14:16:34.088Z","","",""
"1","1701","-2.475433","29.195435","2287.0","247.0","3.9","0.25","2015-12-27T14:16:34.715Z","","",""
"1","1702","-2.475437","29.195438","2287.0","247.0","3","0.25","2015-12-27T14:16:36.364Z","","",""
"1","1703","-2.475441","29.19544","2286.0","247.0","4","0.25","2015-12-27T14:16:36.713Z","","",""
"1","1704","-2.475445","29.195442","2286.0","247.0","3","0.25","2015-12-27T14:16:38.195Z","","",""
"1","1705","-2.47545","29.195445","2286.0","247.0","3.9","0.25","2015-12-27T14:16:38.641Z","","",""
"1","1706","-2.475455","29.195448","2286.0","","3","0","2015-12-27T14:16:40.235Z","","",""
"1","1707","-2.475458","29.19545","2287.0","247.0","3.9","0.25","2015-12-27T14:16:40.702Z","","",""
"1","1708","-2.475465","29.195451","2287.0","247.0","3","0.25","2015-12-27T14:16:42.647Z","","",""
"1","1709","-2.475467","29.195451","2286.0","247.0","3.9","0.25","2015-12-27T14:16:43.702Z","","",""
"1","1710","-2.475473","29.195452","2284.0","247.0","3","0.5","2015-12-27T14:17:05.013Z","","",""
"1","1711","-2.475475","29.195456","2283.0","247.0","3.9","0.25","2015-12-27T14:17:05.769Z","","",""
"1","1712","-2.475481","29.195461","2284.0","247.0","3","0.25","2015-12-27T14:17:08.054Z","","",""
"1","1713","-2.475484","29.195464","2284.0","247.0","3.9","0.25","2015-12-27T14:17:08.728Z","","",""
"1","1714","-2.475488","29.195467","2284.0","247.0","3","0.25","2015-12-27T14:17:10.262Z","","",""
"1","1715","-2.475491","29.19547","2284.0","247.0","3.9","0.25","2015-12-27T14:17:10.711Z","","",""
"1","1716","-2.475498","29.195474","2285.0","","3","0","2015-12-27T14:17:12.706Z","","",""
"1","1717","-2.475501","29.195476","2284.0","247.0","3.9","0.25","2015-12-27T14:17:13.802Z","","",""
"1","1718","-2.475507","29.195479","2285.0","","3","0","2015-12-27T14:17:16.773Z","","",""
"1","1719","-2.475509","29.19548","2284.0","247.0","3.9","0.25","2015-12-27T14:17:17.685Z","","",""
"1","1720","-2.475515","29.19548","2285.0","","3","0","2015-12-27T14:17:20.060Z","","",""
"1","1721","-2.475517","29.195482","2284.0","247.0","3.9","0.25","2015-12-27T14:17:20.837Z","","",""
"1","1722","-2.475524","29.195485","2284.0","247.0","3","0.25","2015-12-27T14:17:24.027Z","","",""
"1","1723","-2.475527","29.195485","2283.0","247.0","3.9","0.25","2015-12-27T14:17:24.647Z","","",""
"1","1724","-2.475534","29.195482","2283.0","","3","0","2015-12-27T14:17:32.190Z","","",""
"1","1725","-2.475536","29.195481","2283.0","","3.9","0","2015-12-27T14:17:32.702Z","","",""
"1","1726","-2.475537","29.195488","2283.0","247.0","3","0.25","2015-12-27T14:17:44.045Z","","",""
"1","1727","-2.47554","29.19549","2283.0","247.0","3.9","0.25","2015-12-27T14:17:44.720Z","","",""
"1","1728","-2.475543","29.195492","2283.0","247.0","3","0.25","2015-12-27T14:17:46.060Z","","",""
"1","1729","-2.475547","29.195494","2283.0","247.0","3.9","0.25","2015-12-27T14:17:46.686Z","","",""
"1","1730","-2.475551","29.195497","2284.0","247.0","3","0.25","2015-12-27T14:17:48.166Z","","",""
"1","1731","-2.475555","29.195501","2283.0","247.0","3.9","0.25","2015-12-27T14:17:48.696Z","","",""
"1","1732","-2.475559","29.195505","2283.0","247.0","3","0.25","2015-12-27T14:17:50.183Z","","",""
"1","1733","-2.475563","29.195508","2283.0","247.0","3.9","0.25","2015-12-27T14:17:50.641Z","","",""
"1","1734","-2.475568","29.195511","2283.0","247.0","3","0.25","2015-12-27T14:17:51.888Z","","",""
"1","1735","-2.475573","29.195513","2283.0","247.0","3.9","0.25","2015-12-27T14:17:52.749Z","","",""
"1","1736","-2.475577","29.195514","2283.0","247.0","3","0.25","2015-12-27T14:17:53.717Z","","",""
"1","1737","-2.475581","29.195516","2283.0","247.0","3.9","0.25","2015-12-27T14:17:54.619Z","","",""
"1","1738","-2.475587","29.195516","2284.0","","3","0","2015-12-27T14:17:55.657Z","","",""
"1","1739","-2.47559","29.195517","2284.0","","3.9","0","2015-12-27T14:17:56.722Z","","",""
"1","1740","-2.475597","29.195517","2284.0","247.0","3","0.25","2015-12-27T14:17:58.999Z","","",""
"1","1741","-2.475601","29.195518","2283.0","247.0","3.9","0.25","2015-12-27T14:17:59.656Z","","",""
"1","1742","-2.475608","29.19552","2282.0","247.0","3","0.25","2015-12-27T14:18:01.643Z","","",""
"1","1743","-2.475612","29.195522","2282.0","247.0","3.9","0.25","2015-12-27T14:18:02.676Z","","",""
"1","1744","-2.47562","29.195518","2286.0","","3","0","2015-12-27T14:18:10.307Z","","",""
"1","1745","-2.475621","29.195519","2286.0","","3.9","0","2015-12-27T14:18:10.694Z","","",""
"1","1746","-2.475624","29.195512","2288.0","","3","0","2015-12-27T14:18:40.762Z","","",""
"1","1747","-2.475627","29.195512","2288.0","","3.9","0","2015-12-27T14:18:41.834Z","","",""
"1","1748","-2.475633","29.195514","2288.0","247.0","3","0.25","2015-12-27T14:18:44.164Z","","",""
"1","1749","-2.475636","29.195515","2288.0","247.0","3.9","0.25","2015-12-27T14:18:44.860Z","","",""
"1","1750","-2.475643","29.195518","2288.0","247.0","3","0.25","2015-12-27T14:18:46.809Z","","",""
"1","1751","-2.475647","29.195519","2288.0","247.0","3.9","0.25","2015-12-27T14:18:47.710Z","","",""
"1","1752","-2.475651","29.195522","2288.0","247.0","3","0.25","2015-12-27T14:18:48.668Z","","",""
"1","1753","-2.475655","29.195524","2288.0","247.0","3.9","0.25","2015-12-27T14:18:49.690Z","","",""
"1","1754","-2.47566","29.195525","2288.0","247.0","3","0.25","2015-12-27T14:18:50.724Z","","",""
"1","1755","-2.475665","29.195526","2288.0","247.0","3.9","0.25","2015-12-27T14:18:51.697Z","","",""
"1","1756","-2.475669","29.195529","2288.0","247.0","3","0.25","2015-12-27T14:18:52.977Z","","",""
"1","1757","-2.475673","29.195531","2287.0","247.0","3.9","0.25","2015-12-27T14:18:53.668Z","","",""
"1","1758","-2.475677","29.195534","2287.0","247.0","3","0.25","2015-12-27T14:18:55.083Z","","",""
"1","1759","-2.47568","29.195536","2287.0","247.0","3.9","0.25","2015-12-27T14:18:55.809Z","","",""
"1","1760","-2.475684","29.195541","2287.0","247.0","3","0.25","2015-12-27T14:18:57.752Z","","",""
"1","1761","-2.475687","29.195542","2287.0","","3.9","0","2015-12-27T14:18:58.749Z","","",""
"1","1762","-2.475693","29.195547","2288.0","247.0","3","0.25","2015-12-27T14:19:01.698Z","","",""
"1","1763","-2.475697","29.195546","2288.0","","3.9","0","2015-12-27T14:19:02.686Z","","",""
"1","1764","-2.475688","29.195547","2288.0","","3","0","2015-12-27T14:19:11.751Z","","",""
"1","1765","-2.475686","29.195547","2288.0","","3.9","0","2015-12-27T14:19:12.662Z","","",""
"1","1766","-2.475693","29.195543","2289.0","","3","0","2015-12-27T14:19:29.733Z","","",""
"1","1767","-2.475694","29.195543","2289.0","","3.9","0","2015-12-27T14:19:30.846Z","","",""
"1","1768","-2.475702","29.195543","2290.0","247.0","3","0.25","2015-12-27T14:19:35.444Z","","",""
"1","1769","-2.475704","29.195544","2289.0","247.0","3.9","0.25","2015-12-27T14:19:35.612Z","","",""
"1","1770","-2.47571","29.195549","2289.0","247.0","3","0.25","2015-12-27T14:19:39.005Z","","",""
"1","1771","-2.475713","29.195551","2289.0","247.0","3.9","0.25","2015-12-27T14:19:39.681Z","","",""
"1","1772","-2.475718","29.195555","2288.0","247.0","3","0.25","2015-12-27T14:19:43.707Z","","",""
"1","1773","-2.475718","29.195558","2288.0","","3.9","0","2015-12-27T14:19:44.678Z","","",""
"1","1774","-2.475722","29.195562","2288.0","247.0","3","0.25","2015-12-27T14:19:47.251Z","","",""
"1","1775","-2.475725","29.195563","2287.0","247.0","3.9","0.25","2015-12-27T14:19:47.741Z","","",""
"1","1776","-2.475733","29.195565","2287.0","247.0","3","0.25","2015-12-27T14:19:49.687Z","","",""
"1","1777","-2.475736","29.195567","2287.0","247.0","3.9","0.25","2015-12-27T14:19:50.690Z","","",""
"1","1778","-2.47574","29.195569","2286.0","247.0","3","0.25","2015-12-27T14:19:51.705Z","","",""
"1","1779","-2.475744","29.19557","2286.0","247.0","3.9","0.25","2015-12-27T14:19:52.857Z","","",""
"1","1780","-2.475748","29.195572","2286.0","247.0","3","0.25","2015-12-27T14:19:53.746Z","","",""
"1","1781","-2.475752","29.195575","2286.0","247.0","3.9","0.25","2015-12-27T14:19:54.880Z","","",""
"1","1782","-2.475759","29.195579","2286.0","247.0","3","0.25","2015-12-27T14:19:57.264Z","","",""
"1","1783","-2.475763","29.195581","2286.0","247.0","3.9","0.25","2015-12-27T14:19:57.665Z","","",""
"1","1784","-2.475768","29.195582","2286.0","","3","0","2015-12-27T14:19:59.369Z","","",""
"1","1785","-2.475772","29.195585","2286.0","","3.9","0","2015-12-27T14:19:59.608Z","","",""
"1","1786","-2.475779","29.19559","2288.0","247.0","3","0.25","2015-12-27T14:20:19.239Z","","",""
"1","1787","-2.475782","29.19559","2288.0","247.0","3.9","0.25","2015-12-27T14:20:19.681Z","","",""
"1","1788","-2.475787","29.195591","2288.0","247.0","3","0.5","2015-12-27T14:20:21.325Z","","",""
"1","1789","-2.475791","29.195593","2288.0","247.0","3.9","0.5","2015-12-27T14:20:21.705Z","","",""
"1","1790","-2.475796","29.195596","2288.0","247.0","3","0.5","2015-12-27T14:20:23.040Z","","",""
"1","1791","-2.4758","29.195599","2289.0","247.0","3.9","0.5","2015-12-27T14:20:23.713Z","","",""
"1","1792","-2.475805","29.1956","2289.0","247.0","3","0.5","2015-12-27T14:20:25.545Z","","",""
"1","1793","-2.475809","29.195602","2289.0","247.0","3.9","0.5","2015-12-27T14:20:25.664Z","","",""
"1","1794","-2.475813","29.195604","2289.0","247.0","3","0.5","2015-12-27T14:20:27.015Z","","",""
"1","1795","-2.475818","29.195607","2290.0","247.0","3.9","0.5","2015-12-27T14:20:27.760Z","","",""
"1","1796","-2.475824","29.19561","2290.0","247.0","3","0.5","2015-12-27T14:20:28.760Z","","",""
"1","1797","-2.475831","29.195612","2289.0","247.0","3.9","0.5","2015-12-27T14:20:29.721Z","","",""
"1","1798","-2.475837","29.195614","2289.0","247.0","3","0.5","2015-12-27T14:20:30.645Z","","",""
"1","1799","-2.475843","29.195616","2290.0","247.0","4","0.5","2015-12-27T14:20:31.775Z","","",""
"1","1800","-2.47585","29.195621","2290.0","","3","0","2015-12-27T14:20:34.276Z","","",""
"1","1801","-2.47585","29.195623","2291.0","","3.9","0","2015-12-27T14:20:34.665Z","","",""
"1","1802","-2.475854","29.195629","2292.0","247.0","3","0.25","2015-12-27T14:20:36.720Z","","",""
"1","1803","-2.475856","29.195634","2293.0","247.0","3.9","0.25","2015-12-27T14:20:37.938Z","","",""
"1","1804","-2.475857","29.195639","2293.0","247.0","4","0.25","2015-12-27T14:20:38.704Z","","",""
"1","1805","-2.475859","29.195643","2293.0","247.0","3.9","0.25","2015-12-27T14:20:39.648Z","","",""
"1","1806","-2.475865","29.195648","2293.0","247.0","3","0.25","2015-12-27T14:20:41.943Z","","",""
"1","1807","-2.47587","29.195649","2293.0","","3.9","0","2015-12-27T14:20:42.718Z","","",""
"1","1808","-2.475877","29.195652","2292.0","","3","0","2015-12-27T14:20:45.127Z","","",""
"1","1809","-2.475879","29.195653","2292.0","","3.9","0","2015-12-27T14:20:45.707Z","","",""
"1","1810","-2.475885","29.195658","2293.0","247.0","4","0.25","2015-12-27T14:20:49.200Z","","",""
"1","1811","-2.475888","29.19566","2294.0","","3.9","0","2015-12-27T14:20:49.714Z","","",""
"1","1812","-2.475892","29.195666","2294.0","247.0","3","0.25","2015-12-27T14:20:53.170Z","","",""
"1","1813","-2.475895","29.195668","2293.0","247.0","4","0.25","2015-12-27T14:20:53.782Z","","",""
"1","1814","-2.4759","29.195672","2294.0","247.0","4","0.25","2015-12-27T14:20:55.705Z","","",""
"1","1815","-2.475903","29.195674","2293.0","","3.9","0","2015-12-27T14:20:56.736Z","","",""
"1","1816","-2.475907","29.195678","2294.0","","3","0","2015-12-27T14:20:59.061Z","","",""
"1","1817","-2.47591","29.19568","2294.0","","3.9","0","2015-12-27T14:20:59.723Z","","",""
"1","1818","-2.475918","29.195683","2294.0","247.0","3","0.25","2015-12-27T14:21:03.118Z","","",""
"1","1819","-2.47592","29.195685","2294.0","247.0","3.9","0.25","2015-12-27T14:21:03.690Z","","",""
"1","1820","-2.475924","29.195687","2294.0","247.0","3","0.25","2015-12-27T14:21:05.450Z","","",""
"1","1821","-2.475928","29.19569","2293.0","247.0","3.9","0.25","2015-12-27T14:21:05.601Z","","",""
"1","1822","-2.475933","29.195691","2293.0","247.0","3","0.25","2015-12-27T14:21:06.973Z","","",""
"1","1823","-2.47594","29.195692","2293.0","247.0","3.9","0.25","2015-12-27T14:21:07.691Z","","",""
"1","1824","-2.475949","29.195691","2293.0","","3","0","2015-12-27T14:21:09.116Z","","",""
"1","1825","-2.475953","29.195691","2293.0","","3.9","0","2015-12-27T14:21:09.633Z","","",""
"1","1826","-2.47596","29.195692","2293.0","247.0","3","0.25","2015-12-27T14:21:13.741Z","","",""
"1","1827","-2.475962","29.195694","2292.0","247.0","3.9","0.25","2015-12-27T14:21:14.633Z","","",""
"1","1828","-2.475965","29.195697","2292.0","247.0","3","0.25","2015-12-27T14:21:15.728Z","","",""
"1","1829","-2.475966","29.195702","2292.0","247.0","4","0.5","2015-12-27T14:21:16.828Z","","",""
"1","1830","-2.47597","29.195709","2291.0","247.0","4","0.75","2015-12-27T14:21:17.704Z","","",""
"1","1831","-2.475973","29.195715","2291.0","247.0","4","0.5","2015-12-27T14:21:18.712Z","","",""
"1","1832","-2.475975","29.195721","2291.0","247.0","4","0.5","2015-12-27T14:21:19.750Z","","",""
"1","1833","-2.475973","29.195727","2292.0","","3.9","0","2015-12-27T14:21:20.866Z","","",""
"1","1834","-2.475971","29.195734","2292.0","","4","0","2015-12-27T14:21:23.130Z","","",""
"1","1835","-2.475969","29.195736","2293.0","","3.9","0","2015-12-27T14:21:23.662Z","","",""
"1","1836","-2.47596","29.195738","2293.0","","3","0","2015-12-27T14:21:25.845Z","","",""
"1","1837","-2.475956","29.195738","2293.0","","3.9","0","2015-12-27T14:21:26.700Z","","",""
"1","1838","-2.475947","29.195737","2293.0","","3","0","2015-12-27T14:21:31.693Z","","",""
"1","1839","-2.475946","29.195737","2293.0","","3.9","0","2015-12-27T14:21:32.684Z","","",""
"1","1840","-2.475948","29.195743","2293.0","247.0","3","0.5","2015-12-27T14:21:38.421Z","","",""
"1","1841","-2.475946","29.195748","2295.0","247.0","4","0.25","2015-12-27T14:21:38.673Z","","",""
"1","1842","-2.475944","29.195755","2296.0","247.0","4","0.5","2015-12-27T14:21:40.421Z","","",""
"1","1843","-2.475939","29.195766","2297.0","","3.9","0","2015-12-27T14:21:40.618Z","","",""
"1","1844","-2.475935","29.195771","2296.0","","3","0","2015-12-27T14:21:42.464Z","","",""
"1","1845","-2.475932","29.195773","2296.0","","3.9","0","2015-12-27T14:21:42.666Z","","",""
"1","1846","-2.475927","29.195779","2296.0","","3","0","2015-12-27T14:21:49.138Z","","",""
"1","1847","-2.475926","29.195784","2297.0","","3.9","0","2015-12-27T14:21:49.762Z","","",""
"1","1848","-2.475926","29.19579","2296.0","247.0","3","0.25","2015-12-27T14:21:53.799Z","","",""
"1","1849","-2.475929","29.195796","2297.0","247.0","4","0.25","2015-12-27T14:21:54.641Z","","",""
"1","1850","-2.475929","29.195796","2297.0","247.0","4","0.25","2015-12-27T14:21:55.373Z","","",""
"1","1851","-2.475932","29.195804","2297.0","247.0","3.9","0.5","2015-12-27T14:21:56.089Z","","",""
"1","1852","-2.475932","29.195804","2297.0","247.0","3","0.5","2015-12-27T14:21:56.148Z","","",""
"1","1853","-2.475934","29.195812","2298.0","247.0","3.9","0.5","2015-12-27T14:21:56.728Z","","",""
"1","1854","-2.475934","29.195812","2298.0","247.0","3","0.5","2015-12-27T14:21:56.784Z","","",""
"1","1855","-2.475935","29.195821","2298.0","","3.9","0","2015-12-27T14:21:58.324Z","","",""
"1","1856","-2.475936","29.195828","2298.0","247.0","3","0.5","2015-12-27T14:21:58.719Z","","",""
"1","1857","-2.475936","29.195835","2299.0","247.0","4","0.5","2015-12-27T14:21:59.677Z","","",""
"1","1858","-2.475936","29.19584","2298.0","","3","0","2015-12-27T14:22:00.734Z","","",""
"1","1859","-2.475936","29.195845","2299.0","247.0","4","0.25","2015-12-27T14:22:01.823Z","","",""
"1","1860","-2.475934","29.195853","2297.0","","4","0","2015-12-27T14:22:04.840Z","","",""
"1","1861","-2.475933","29.195855","2296.0","","4","0","2015-12-27T14:22:05.743Z","","",""
"1","1862","-2.475933","29.195859","2297.0","247.0","4","0.5","2015-12-27T14:22:06.693Z","","",""
"1","1863","-2.475931","29.195866","2297.0","247.0","4","0.5","2015-12-27T14:22:07.732Z","","",""
"1","1864","-2.475932","29.195874","2297.0","247.0","4","0.75","2015-12-27T14:22:08.757Z","","",""
"1","1865","-2.475934","29.195882","2297.0","","4","0","2015-12-27T14:22:09.897Z","","",""
"1","1866","-2.475935","29.195887","2296.0","","4","0","2015-12-27T14:22:10.734Z","","",""
"1","1867","-2.475935","29.195891","2296.0","","4","0","2015-12-27T14:22:11.793Z","","",""
"1","1868","-2.475929","29.195892","2296.0","","4","0","2015-12-27T14:22:12.700Z","","",""
"1","1869","-2.475926","29.195893","2296.0","","4","0","2015-12-27T14:22:14.266Z","","",""
"1","1870","-2.475919","29.195897","2295.0","","5","0","2015-12-27T14:22:16.792Z","","",""
"1","1871","-2.475918","29.195899","2295.0","","5","0","2015-12-27T14:22:17.681Z","","",""
"1","1872","-2.475917","29.195906","2295.0","247.0","5","0.5","2015-12-27T14:22:19.977Z","","",""
"1","1873","-2.47592","29.195912","2294.0","247.0","5","0.5","2015-12-27T14:22:20.742Z","","",""
"1","1874","-2.47592","29.195912","2294.0","247.0","5","0.5","2015-12-27T14:22:20.785Z","","",""
"1","1875","-2.475927","29.195924","2294.0","247.0","4","0.75","2015-12-27T14:22:21.632Z","","",""
"1","1876","-2.475927","29.195924","2294.0","247.0","4","0.75","2015-12-27T14:22:22.424Z","","",""
"1","1877","-2.47594","29.195937","2291.0","247.0","4","0.75","2015-12-27T14:22:22.682Z","","",""
"1","1878","-2.47594","29.195937","2291.0","247.0","4","0.75","2015-12-27T14:22:22.712Z","","",""
"1","1879","-2.475953","29.195949","2290.0","247.0","4","0.75","2015-12-27T14:22:23.665Z","","",""
"1","1880","-2.475953","29.195949","2290.0","247.0","4","0.75","2015-12-27T14:22:24.362Z","","",""
"1","1881","-2.475963","29.19596","2289.0","247.0","4","0.5","2015-12-27T14:22:24.650Z","","",""
"1","1882","-2.475963","29.19596","2289.0","247.0","4","0.5","2015-12-27T14:22:24.683Z","","",""
"1","1883","-2.475982","29.195965","2289.0","","3.9","0","2015-12-27T14:22:25.680Z","","",""
"1","1884","-2.475982","29.195965","2289.0","","3","0","2015-12-27T14:22:26.115Z","","",""
"1","1885","-2.475991","29.195966","2289.0","","3.9","0","2015-12-27T14:22:26.698Z","","",""
"1","1886","-2.475997","29.195963","2291.0","","3","0","2015-12-27T14:22:28.714Z","","",""
"1","1887","-2.475998","29.195961","2291.0","","3.9","0","2015-12-27T14:22:29.866Z","","",""
"1","1888","-2.475991","29.195967","2291.0","","3","0","2015-12-27T14:22:35.981Z","","",""
"1","1889","-2.475989","29.19597","2292.0","","4","0","2015-12-27T14:22:36.651Z","","",""
"1","1890","-2.475995","29.195974","2292.0","","4","0","2015-12-27T14:22:55.296Z","","",""
"1","1891","-2.475996","29.195975","2292.0","","4","0","2015-12-27T14:22:55.675Z","","",""
"1","1892","-2.475993","29.195968","2292.0","","4","0","2015-12-27T14:22:57.754Z","","",""
"1","1893","-2.475991","29.195962","2292.0","","4","0","2015-12-27T14:22:58.783Z","","",""
"1","1894","-2.475986","29.195955","2293.0","","4","0","2015-12-27T14:23:01.548Z","","",""
"1","1895","-2.475983","29.195954","2293.0","","4","0","2015-12-27T14:23:01.691Z","","",""
"1","1896","-2.475987","29.195958","2294.0","","4","0","2015-12-27T14:23:44.699Z","","",""
"1","1897","-2.47599","29.19596","2295.0","","3.9","0","2015-12-27T14:23:45.667Z","","",""
"1","1898","-2.475995","29.195963","2294.0","","3","0","2015-12-27T14:23:47.971Z","","",""
"1","1899","-2.475999","29.195963","2294.0","","3.9","0","2015-12-27T14:23:48.708Z","","",""
"1","1900","-2.475996","29.195969","2293.0","","3","0","2015-12-27T14:23:51.945Z","","",""
"1","1901","-2.475994","29.195972","2293.0","","3.9","0","2015-12-27T14:23:52.836Z","","",""
"1","1902","-2.475997","29.195979","2293.0","","3","0","2015-12-27T14:23:55.474Z","","",""
"1","1903","-2.475998","29.19598","2294.0","","3.9","0","2015-12-27T14:23:55.668Z","","",""
"1","1904","-2.476","29.195977","2295.0","","4","0","2015-12-27T14:24:28.021Z","","",""
"1","1905","-2.476008","29.19598","2296.0","","4","0","2015-12-27T14:24:28.697Z","","",""
"1","1906","-2.476008","29.19598","2296.0","","4","0","2015-12-27T14:24:28.767Z","","",""
