"Name","Activity type","Description"
"28/12/2015 17:43","driving",""

"Segment","Point","Latitude (deg)","Longitude (deg)","Altitude (m)","Bearing (deg)","Accuracy (m)","Speed (m/s)","Time","Power (W)","Cadence (rpm)","Heart rate (bpm)"
"1","1","-2.325082","29.132061","1531.0","","8","0.559","2015-12-28T16:43:40.329Z","","",""
"1","2","-2.325076","29.132061","1547.0","","3","0","2015-12-28T16:44:13.421Z","","",""
"1","3","-2.325062","29.132058","1551.0","","4","0","2015-12-28T16:44:14.315Z","","",""
"1","4","-2.325062","29.132058","1551.0","","4","0","2015-12-28T16:44:14.401Z","","",""
"1","5","-2.325056","29.132044","1552.0","","4","0","2015-12-28T16:44:15.322Z","","",""
"1","6","-2.325052","29.132048","1556.0","","4","0","2015-12-28T16:44:17.445Z","","",""
"1","7","-2.325042","29.132043","1555.0","","4","0","2015-12-28T16:44:18.395Z","","",""
"1","8","-2.325039","29.132042","1554.0","0.0","5","0.25","2015-12-28T16:44:20.489Z","","",""
"1","9","-2.325041","29.132032","1559.0","","4","0.25","2015-12-28T16:44:21.328Z","","",""
"1","10","-2.325041","29.132032","1559.0","0.0","4","0.25","2015-12-28T16:44:21.387Z","","",""
"1","11","-2.32505","29.132038","1562.0","156.0","4","0.75","2015-12-28T16:44:22.315Z","","",""
"1","12","-2.325052","29.132034","1561.0","156.0","4","0.5","2015-12-28T16:44:23.465Z","","",""
"1","13","-2.325043","29.132024","1561.0","156.0","4","0.25","2015-12-28T16:44:24.436Z","","",""
"1","14","-2.325037","29.132017","1560.0","","3","0","2015-12-28T16:44:26.540Z","","",""
"1","15","-2.325033","29.132021","1560.0","","3.9","0","2015-12-28T16:44:27.435Z","","",""
"1","16","-2.325026","29.132026","1561.0","","3","0","2015-12-28T16:44:30.338Z","","",""
"1","17","-2.325024","29.132026","1561.0","","3.9","0","2015-12-28T16:44:31.437Z","","",""
"1","18","-2.325021","29.132029","1565.0","156.0","3","0.5","2015-12-28T16:44:38.680Z","","",""
"1","19","-2.325024","29.132037","1567.0","156.0","4","0.25","2015-12-28T16:44:39.509Z","","",""
"1","20","-2.325022","29.132043","1567.0","156.0","3","0.25","2015-12-28T16:44:41.683Z","","",""
"1","21","-2.325018","29.132045","1568.0","156.0","3.9","0.25","2015-12-28T16:44:42.414Z","","",""
"1","22","-2.32501","29.132042","1568.0","156.0","3","0.5","2015-12-28T16:44:44.655Z","","",""
"1","23","-2.325004","29.132037","1568.0","","3.9","0","2015-12-28T16:44:45.424Z","","",""
"1","24","-2.324999","29.132036","1569.0","","3","0","2015-12-28T16:44:47.128Z","","",""
"1","25","-2.324995","29.132035","1570.0","","3.9","0","2015-12-28T16:44:47.320Z","","",""
"1","26","-2.325002","29.13203","1568.0","156.0","3","0.5","2015-12-28T16:44:55.794Z","","",""
"1","27","-2.325008","29.13203","1568.0","156.0","3.9","0.5","2015-12-28T16:44:56.320Z","","",""
"1","28","-2.325015","29.13203","1569.0","","3","0","2015-12-28T16:44:58.743Z","","",""
"1","29","-2.325017","29.13203","1569.0","","3.9","0","2015-12-28T16:44:59.384Z","","",""
"1","30","-2.325023","29.132032","1568.0","","3","0","2015-12-28T16:45:01.507Z","","",""
"1","31","-2.325025","29.132034","1568.0","","3.9","0","2015-12-28T16:45:02.681Z","","",""
"1","32","-2.325023","29.132038","1568.0","156.0","3","0.25","2015-12-28T16:45:06.718Z","","",""
"1","33","-2.325018","29.132041","1567.0","156.0","3.9","0.25","2015-12-28T16:45:07.456Z","","",""
"1","34","-2.325013","29.132045","1568.0","156.0","3","0.25","2015-12-28T16:45:08.922Z","","",""
"1","35","-2.325007","29.132049","1568.0","","3.9","0","2015-12-28T16:45:09.434Z","","",""
"1","36","-2.324998","29.132046","1567.0","","3","0","2015-12-28T16:45:14.922Z","","",""
"1","37","-2.324997","29.132044","1567.0","","3.9","0","2015-12-28T16:45:15.395Z","","",""
"1","38","-2.325002","29.132039","1566.0","156.0","3","0.25","2015-12-28T16:45:18.831Z","","",""
"1","39","-2.325006","29.132037","1566.0","156.0","3.9","0.5","2015-12-28T16:45:19.334Z","","",""
"1","40","-2.325012","29.132032","1566.0","","3","0","2015-12-28T16:45:22.775Z","","",""
"1","41","-2.325013","29.132031","1566.0","","3.9","0","2015-12-28T16:45:23.361Z","","",""
"1","42","-2.32501","29.132035","1566.0","156.0","3","0.25","2015-12-28T16:45:27.619Z","","",""
"1","43","-2.325007","29.13204","1566.0","156.0","3.9","0.25","2015-12-28T16:45:28.551Z","","",""
"1","44","-2.325004","29.132045","1566.0","156.0","3","0.5","2015-12-28T16:45:29.565Z","","",""
"1","45","-2.325001","29.132054","1567.0","61.0","3.9","0.75","2015-12-28T16:45:30.709Z","","",""
"1","46","-2.325001","29.132054","1567.0","61.0","3","0.75","2015-12-28T16:45:31.129Z","","",""
"1","47","-2.324999","29.132065","1567.0","70.0","3.9","1","2015-12-28T16:45:31.289Z","","",""
"1","48","-2.324999","29.132065","1567.0","70.0","3","1","2015-12-28T16:45:31.346Z","","",""
"1","49","-2.324998","29.132076","1566.0","79.0","3.9","1","2015-12-28T16:45:32.610Z","","",""
"1","50","-2.324998","29.132076","1566.0","79.0","3","1","2015-12-28T16:45:33.120Z","","",""
"1","51","-2.324999","29.132091","1567.0","86.0","3.9","1.25","2015-12-28T16:45:33.345Z","","",""
"1","52","-2.324999","29.132091","1567.0","86.0","3","1.25","2015-12-28T16:45:33.390Z","","",""
"1","53","-2.325","29.132118","1567.0","89.0","3.9","2.5","2015-12-28T16:45:34.482Z","","",""
"1","54","-2.325","29.132118","1567.0","89.0","3","2.5","2015-12-28T16:45:34.752Z","","",""
"1","55","-2.325001","29.132149","1567.0","90.0","3.9","3","2015-12-28T16:45:35.434Z","","",""
"1","56","-2.325001","29.132149","1567.0","90.0","3","3","2015-12-28T16:45:35.688Z","","",""
"1","57","-2.325003","29.132181","1567.0","91.0","3.9","3.25","2015-12-28T16:45:36.491Z","","",""
"1","58","-2.325003","29.132181","1567.0","91.0","3","3.25","2015-12-28T16:45:36.926Z","","",""
"1","59","-2.325004","29.132215","1567.0","90.0","3.9","3.25","2015-12-28T16:45:37.393Z","","",""
"1","60","-2.325004","29.132215","1567.0","90.0","3","3.25","2015-12-28T16:45:37.439Z","","",""
"1","61","-2.325004","29.132249","1569.0","90.0","3.9","3.5","2015-12-28T16:45:38.586Z","","",""
"1","62","-2.325004","29.132249","1569.0","90.0","3","3.5","2015-12-28T16:45:39.100Z","","",""
"1","63","-2.325004","29.132285","1569.0","88.0","3.9","3.5","2015-12-28T16:45:39.289Z","","",""
"1","64","-2.325004","29.132285","1569.0","88.0","3","3.5","2015-12-28T16:45:39.351Z","","",""
"1","65","-2.325003","29.132325","1570.0","87.0","3.9","4","2015-12-28T16:45:40.644Z","","",""
"1","66","-2.325003","29.132325","1570.0","87.0","3","4","2015-12-28T16:45:41.110Z","","",""
"1","67","-2.325001","29.132365","1571.0","87.0","3.9","4","2015-12-28T16:45:41.330Z","","",""
"1","68","-2.325001","29.132365","1571.0","87.0","3","4","2015-12-28T16:45:41.365Z","","",""
"1","69","-2.325","29.132402","1572.0","87.0","3.9","4","2015-12-28T16:45:42.605Z","","",""
"1","70","-2.325","29.132402","1572.0","87.0","3","4","2015-12-28T16:45:42.966Z","","",""
"1","71","-2.325","29.132437","1572.0","88.0","3.9","3.75","2015-12-28T16:45:43.345Z","","",""
"1","72","-2.325","29.132437","1572.0","88.0","3","3.75","2015-12-28T16:45:43.412Z","","",""
"1","73","-2.325003","29.132469","1573.0","92.0","3.9","3.75","2015-12-28T16:45:45.166Z","","",""
"1","74","-2.325003","29.132469","1573.0","92.0","3","3.75","2015-12-28T16:45:45.218Z","","",""
"1","75","-2.325007","29.132495","1573.0","95.0","3.9","3","2015-12-28T16:45:45.385Z","","",""
"1","76","-2.325007","29.132495","1573.0","95.0","3","3","2015-12-28T16:45:45.441Z","","",""
"1","77","-2.325013","29.132519","1573.0","100.0","3.9","2.75","2015-12-28T16:45:46.747Z","","",""
"1","78","-2.325013","29.132519","1573.0","100.0","3","2.75","2015-12-28T16:45:47.078Z","","",""
"1","79","-2.325022","29.132543","1573.0","103.0","4","2.75","2015-12-28T16:45:47.377Z","","",""
"1","80","-2.325022","29.132543","1573.0","103.0","4","2.75","2015-12-28T16:45:47.439Z","","",""
"1","81","-2.325034","29.132564","1573.0","111.0","3.9","2.75","2015-12-28T16:45:48.510Z","","",""
"1","82","-2.325034","29.132564","1573.0","111.0","3","2.75","2015-12-28T16:45:48.898Z","","",""
"1","83","-2.325049","29.132583","1573.0","118.0","3.9","2.75","2015-12-28T16:45:49.321Z","","",""
"1","84","-2.325049","29.132583","1573.0","118.0","3","2.75","2015-12-28T16:45:49.367Z","","",""
"1","85","-2.325064","29.132599","1573.0","124.0","4","2.5","2015-12-28T16:45:50.543Z","","",""
"1","86","-2.325064","29.132599","1573.0","124.0","4","2.5","2015-12-28T16:45:50.912Z","","",""
"1","87","-2.32508","29.132613","1573.0","129.0","3.9","2.5","2015-12-28T16:45:51.394Z","","",""
"1","88","-2.32508","29.132613","1573.0","129.0","3","2.5","2015-12-28T16:45:51.460Z","","",""
"1","89","-2.325089","29.132617","1574.0","133.0","3.9","1.25","2015-12-28T16:45:52.609Z","","",""
"1","90","-2.325092","29.132616","1573.0","133.0","3","0.5","2015-12-28T16:45:53.623Z","","",""
"1","91","-2.325096","29.132611","1574.0","","3.9","0","2015-12-28T16:45:54.518Z","","",""
"1","92","-2.325103","29.132612","1575.0","133.0","3","0.5","2015-12-28T16:46:14.636Z","","",""
"1","93","-2.325109","29.132618","1574.0","133.0","3.9","0.75","2015-12-28T16:46:15.504Z","","",""
"1","94","-2.325109","29.132618","1574.0","133.0","3","0.75","2015-12-28T16:46:15.959Z","","",""
"1","95","-2.325121","29.132632","1575.0","132.0","3.9","1.75","2015-12-28T16:46:16.394Z","","",""
"1","96","-2.325121","29.132632","1575.0","132.0","3","1.75","2015-12-28T16:46:16.428Z","","",""
"1","97","-2.325136","29.132651","1575.0","130.0","3.9","2.5","2015-12-28T16:46:17.551Z","","",""
"1","98","-2.325136","29.132651","1575.0","130.0","3","2.5","2015-12-28T16:46:17.988Z","","",""
"1","99","-2.32515","29.13267","1577.0","126.0","3.9","2.5","2015-12-28T16:46:18.370Z","","",""
"1","100","-2.32515","29.13267","1577.0","126.0","3","2.5","2015-12-28T16:46:18.407Z","","",""
"1","101","-2.325164","29.132692","1577.0","124.0","3.9","2.5","2015-12-28T16:46:19.648Z","","",""
"1","102","-2.325164","29.132692","1577.0","124.0","3","2.5","2015-12-28T16:46:19.748Z","","",""
"1","103","-2.325175","29.132713","1577.0","122.0","3.9","2.5","2015-12-28T16:46:20.525Z","","",""
"1","104","-2.325175","29.132713","1577.0","122.0","3","2.5","2015-12-28T16:46:20.816Z","","",""
"1","105","-2.325186","29.132736","1577.0","121.0","3.9","2.5","2015-12-28T16:46:21.381Z","","",""
"1","106","-2.325186","29.132736","1577.0","121.0","3","2.5","2015-12-28T16:46:21.427Z","","",""
"1","107","-2.325197","29.132758","1576.0","120.0","3.9","2.5","2015-12-28T16:46:22.933Z","","",""
"1","108","-2.325197","29.132758","1576.0","120.0","3","2.5","2015-12-28T16:46:23.180Z","","",""
"1","109","-2.325208","29.132779","1576.0","120.0","3.9","2.5","2015-12-28T16:46:23.282Z","","",""
"1","110","-2.325208","29.132779","1576.0","120.0","3","2.5","2015-12-28T16:46:23.331Z","","",""
"1","111","-2.325217","29.1328","1577.0","118.0","3.9","2.5","2015-12-28T16:46:24.671Z","","",""
"1","112","-2.325217","29.1328","1577.0","118.0","3","2.5","2015-12-28T16:46:25.094Z","","",""
"1","113","-2.325225","29.132822","1577.0","116.0","3.9","2.5","2015-12-28T16:46:25.336Z","","",""
"1","114","-2.325225","29.132822","1577.0","116.0","3","2.5","2015-12-28T16:46:25.403Z","","",""
"1","115","-2.32523","29.132843","1577.0","111.0","3.9","2.5","2015-12-28T16:46:26.570Z","","",""
"1","116","-2.32523","29.132843","1577.0","111.0","3","2.5","2015-12-28T16:46:27.006Z","","",""
"1","117","-2.325234","29.132866","1578.0","106.0","3.9","2.5","2015-12-28T16:46:27.378Z","","",""
"1","118","-2.325234","29.132866","1578.0","106.0","3","2.5","2015-12-28T16:46:27.441Z","","",""
"1","119","-2.325236","29.132889","1578.0","101.0","3.9","2.5","2015-12-28T16:46:28.498Z","","",""
"1","120","-2.325236","29.132889","1578.0","101.0","3","2.5","2015-12-28T16:46:28.974Z","","",""
"1","121","-2.325238","29.132913","1577.0","99.0","3.9","2.5","2015-12-28T16:46:29.527Z","","",""
"1","122","-2.325238","29.132913","1577.0","99.0","3","2.5","2015-12-28T16:46:29.588Z","","",""
"1","123","-2.325241","29.132938","1577.0","99.0","3.9","2.5","2015-12-28T16:46:30.364Z","","",""
"1","124","-2.325241","29.132938","1577.0","99.0","3","2.5","2015-12-28T16:46:30.457Z","","",""
"1","125","-2.325244","29.132963","1577.0","101.0","3.9","2.5","2015-12-28T16:46:31.624Z","","",""
"1","126","-2.325244","29.132963","1577.0","101.0","3","2.5","2015-12-28T16:46:32.114Z","","",""
"1","127","-2.325249","29.132986","1577.0","103.0","3.9","2.5","2015-12-28T16:46:32.378Z","","",""
"1","128","-2.325249","29.132986","1577.0","103.0","3","2.5","2015-12-28T16:46:32.438Z","","",""
"1","129","-2.325256","29.133009","1578.0","105.0","3.9","2.5","2015-12-28T16:46:33.697Z","","",""
"1","130","-2.325256","29.133009","1578.0","105.0","3","2.5","2015-12-28T16:46:34.016Z","","",""
"1","131","-2.325263","29.133033","1578.0","107.0","3.9","2.75","2015-12-28T16:46:34.394Z","","",""
"1","132","-2.325263","29.133033","1578.0","107.0","3","2.75","2015-12-28T16:46:34.473Z","","",""
"1","133","-2.325272","29.133058","1577.0","109.0","3.9","2.75","2015-12-28T16:46:35.534Z","","",""
"1","134","-2.325272","29.133058","1577.0","109.0","3","2.75","2015-12-28T16:46:36.086Z","","",""
"1","135","-2.325282","29.133088","1578.0","109.0","3.9","3.25","2015-12-28T16:46:36.379Z","","",""
"1","136","-2.325282","29.133088","1578.0","109.0","3","3.25","2015-12-28T16:46:36.442Z","","",""
"1","137","-2.325293","29.133117","1578.0","109.0","3.9","3.25","2015-12-28T16:46:37.379Z","","",""
"1","138","-2.325293","29.133117","1578.0","109.0","3","3.25","2015-12-28T16:46:37.924Z","","",""
"1","139","-2.325303","29.133146","1578.0","110.0","3.9","3.25","2015-12-28T16:46:38.290Z","","",""
"1","140","-2.325303","29.133146","1578.0","110.0","3","3.25","2015-12-28T16:46:38.347Z","","",""
"1","141","-2.325314","29.133175","1578.0","111.0","3.9","3.25","2015-12-28T16:46:39.610Z","","",""
"1","142","-2.325314","29.133175","1578.0","111.0","3","3.25","2015-12-28T16:46:40.039Z","","",""
"1","143","-2.325325","29.133203","1579.0","110.0","3.9","3.25","2015-12-28T16:46:40.429Z","","",""
"1","144","-2.325325","29.133203","1579.0","110.0","3","3.25","2015-12-28T16:46:40.501Z","","",""
"1","145","-2.325335","29.133232","1578.0","109.0","4","3.25","2015-12-28T16:46:41.509Z","","",""
"1","146","-2.325335","29.133232","1578.0","109.0","4","3.25","2015-12-28T16:46:41.959Z","","",""
"1","147","-2.325343","29.133259","1578.0","107.0","4","3.25","2015-12-28T16:46:42.314Z","","",""
"1","148","-2.325343","29.133259","1578.0","107.0","4","3.25","2015-12-28T16:46:42.345Z","","",""
"1","149","-2.325352","29.133286","1578.0","108.0","3.9","3","2015-12-28T16:46:43.959Z","","",""
"1","150","-2.325352","29.133286","1578.0","108.0","3","3","2015-12-28T16:46:44.187Z","","",""
"1","151","-2.325359","29.133311","1577.0","108.0","4","3","2015-12-28T16:46:44.370Z","","",""
"1","152","-2.325359","29.133311","1577.0","108.0","4","3","2015-12-28T16:46:44.438Z","","",""
"1","153","-2.325365","29.133332","1577.0","106.0","4","2.75","2015-12-28T16:46:45.414Z","","",""
"1","154","-2.325365","29.133332","1577.0","106.0","4","2.75","2015-12-28T16:46:45.969Z","","",""
"1","155","-2.325369","29.133351","1577.0","103.0","4","2.5","2015-12-28T16:46:46.354Z","","",""
"1","156","-2.325369","29.133351","1577.0","103.0","4","2.5","2015-12-28T16:46:46.420Z","","",""
"1","157","-2.325371","29.13337","1575.0","101.0","3.9","2.25","2015-12-28T16:46:47.641Z","","",""
"1","158","-2.325371","29.13337","1575.0","101.0","3","2.25","2015-12-28T16:46:48.044Z","","",""
"1","159","-2.325374","29.133387","1573.0","102.0","3.9","2.25","2015-12-28T16:46:48.386Z","","",""
"1","160","-2.325374","29.133387","1573.0","102.0","3","2.25","2015-12-28T16:46:48.441Z","","",""
"1","161","-2.325378","29.133406","1573.0","102.0","3.9","2.25","2015-12-28T16:46:49.626Z","","",""
"1","162","-2.325378","29.133406","1573.0","102.0","3","2.25","2015-12-28T16:46:50.024Z","","",""
"1","163","-2.325382","29.133425","1574.0","102.0","3.9","2.25","2015-12-28T16:46:50.333Z","","",""
"1","164","-2.325382","29.133425","1574.0","102.0","3","2.25","2015-12-28T16:46:50.372Z","","",""
"1","165","-2.325387","29.133444","1574.0","101.0","3.9","2.25","2015-12-28T16:46:51.616Z","","",""
"1","166","-2.325387","29.133444","1574.0","101.0","3","2.25","2015-12-28T16:46:52.101Z","","",""
"1","167","-2.325391","29.133463","1574.0","101.0","3.9","2.25","2015-12-28T16:46:52.348Z","","",""
"1","168","-2.325391","29.133463","1574.0","101.0","3","2.25","2015-12-28T16:46:52.404Z","","",""
"1","169","-2.325395","29.133483","1576.0","102.0","3.9","2.25","2015-12-28T16:46:53.479Z","","",""
"1","170","-2.325395","29.133483","1576.0","102.0","3","2.25","2015-12-28T16:46:53.722Z","","",""
"1","171","-2.325401","29.133502","1575.0","104.0","3.9","2.25","2015-12-28T16:46:54.527Z","","",""
"1","172","-2.325401","29.133502","1575.0","104.0","3","2.25","2015-12-28T16:46:54.930Z","","",""
"1","173","-2.325408","29.133523","1575.0","106.0","3.9","2.25","2015-12-28T16:46:55.282Z","","",""
"1","174","-2.325408","29.133523","1575.0","106.0","3","2.25","2015-12-28T16:46:55.316Z","","",""
"1","175","-2.325415","29.133542","1575.0","106.0","3.9","2.25","2015-12-28T16:46:56.554Z","","",""
"1","176","-2.325415","29.133542","1575.0","106.0","3","2.25","2015-12-28T16:46:56.739Z","","",""
"1","177","-2.325421","29.133561","1575.0","106.0","3.9","2.25","2015-12-28T16:46:57.500Z","","",""
"1","178","-2.325421","29.133561","1575.0","106.0","3","2.25","2015-12-28T16:46:57.822Z","","",""
"1","179","-2.325427","29.13358","1576.0","105.0","3.9","2.25","2015-12-28T16:46:58.316Z","","",""
"1","180","-2.325427","29.13358","1576.0","105.0","3","2.25","2015-12-28T16:46:58.387Z","","",""
"1","181","-2.325432","29.1336","1578.0","103.0","3.9","2.25","2015-12-28T16:46:59.628Z","","",""
"1","182","-2.325432","29.1336","1578.0","103.0","3","2.25","2015-12-28T16:46:59.977Z","","",""
"1","183","-2.325436","29.133618","1578.0","101.0","3.9","2.25","2015-12-28T16:47:00.275Z","","",""
"1","184","-2.325436","29.133618","1578.0","101.0","3","2.25","2015-12-28T16:47:00.325Z","","",""
"1","185","-2.325439","29.133637","1578.0","99.0","3.9","2.25","2015-12-28T16:47:01.624Z","","",""
"1","186","-2.325439","29.133637","1578.0","99.0","3","2.25","2015-12-28T16:47:02.030Z","","",""
"1","187","-2.325442","29.133656","1578.0","99.0","3.9","2.25","2015-12-28T16:47:02.331Z","","",""
"1","188","-2.325442","29.133656","1578.0","99.0","3","2.25","2015-12-28T16:47:02.392Z","","",""
"1","189","-2.325446","29.133676","1579.0","101.0","3.9","2.25","2015-12-28T16:47:03.620Z","","",""
"1","190","-2.325446","29.133676","1579.0","101.0","3","2.25","2015-12-28T16:47:04.138Z","","",""
"1","191","-2.325451","29.133693","1579.0","103.0","3.9","2.25","2015-12-28T16:47:04.307Z","","",""
"1","192","-2.325451","29.133693","1579.0","103.0","3","2.25","2015-12-28T16:47:04.376Z","","",""
"1","193","-2.325456","29.13371","1579.0","104.0","3.9","2.25","2015-12-28T16:47:05.939Z","","",""
"1","194","-2.325456","29.13371","1579.0","104.0","3","2.25","2015-12-28T16:47:06.206Z","","",""
"1","195","-2.325461","29.133727","1580.0","106.0","3.9","2.25","2015-12-28T16:47:06.323Z","","",""
"1","196","-2.325461","29.133727","1580.0","106.0","3","2.25","2015-12-28T16:47:06.370Z","","",""
"1","197","-2.325466","29.133746","1580.0","107.0","3.9","2.25","2015-12-28T16:47:07.551Z","","",""
"1","198","-2.325466","29.133746","1580.0","107.0","3","2.25","2015-12-28T16:47:07.656Z","","",""
"1","199","-2.325471","29.133763","1580.0","107.0","3.9","2.25","2015-12-28T16:47:08.467Z","","",""
"1","200","-2.325471","29.133763","1580.0","107.0","3","2.25","2015-12-28T16:47:09.001Z","","",""
"1","201","-2.325476","29.133781","1580.0","105.0","3.9","2","2015-12-28T16:47:09.366Z","","",""
"1","202","-2.325476","29.133781","1580.0","105.0","3","2","2015-12-28T16:47:09.432Z","","",""
"1","203","-2.325479","29.133796","1580.0","102.0","3.9","2","2015-12-28T16:47:10.454Z","","",""
"1","204","-2.325478","29.133788","1580.0","","3","0","2015-12-28T16:47:13.142Z","","",""
"1","205","-2.325478","29.133785","1580.0","","3.9","0","2015-12-28T16:47:13.377Z","","",""
"1","206","-2.325486","29.133782","1579.0","","3","0","2015-12-28T16:47:22.450Z","","",""
"1","207","-2.325486","29.133782","1579.0","","3.9","0","2015-12-28T16:47:23.501Z","","",""
"1","208","-2.325488","29.133789","1578.0","102.0","3","0.25","2015-12-28T16:48:22.652Z","","",""
"1","209","-2.32549","29.133802","1579.0","101.0","4","1.25","2015-12-28T16:48:23.491Z","","",""
"1","210","-2.32549","29.133802","1579.0","101.0","4","1.25","2015-12-28T16:48:24.175Z","","",""
"1","211","-2.325493","29.133819","1579.0","98.0","3.9","2","2015-12-28T16:48:24.388Z","","",""
"1","212","-2.325493","29.133819","1579.0","98.0","3","2","2015-12-28T16:48:24.446Z","","",""
"1","213","-2.325495","29.133843","1578.0","97.0","3.9","2.5","2015-12-28T16:48:25.559Z","","",""
"1","214","-2.325495","29.133843","1578.0","97.0","3","2.5","2015-12-28T16:48:26.101Z","","",""
"1","215","-2.325498","29.133863","1578.0","98.0","3.9","2.25","2015-12-28T16:48:26.364Z","","",""
"1","216","-2.325498","29.133863","1578.0","98.0","3","2.25","2015-12-28T16:48:26.453Z","","",""
"1","217","-2.3255","29.133883","1578.0","99.0","3.9","2.25","2015-12-28T16:48:27.562Z","","",""
"1","218","-2.3255","29.133883","1578.0","99.0","3","2.25","2015-12-28T16:48:27.971Z","","",""
"1","219","-2.325504","29.133903","1578.0","100.0","3.9","2.25","2015-12-28T16:48:28.340Z","","",""
"1","220","-2.325504","29.133903","1578.0","100.0","3","2.25","2015-12-28T16:48:28.400Z","","",""
"1","221","-2.325508","29.133924","1578.0","98.0","3.9","2.5","2015-12-28T16:48:29.489Z","","",""
"1","222","-2.325508","29.133924","1578.0","98.0","3","2.5","2015-12-28T16:48:29.730Z","","",""
"1","223","-2.32551","29.133948","1577.0","96.0","3.9","2.5","2015-12-28T16:48:30.410Z","","",""
"1","224","-2.32551","29.133948","1577.0","96.0","3","2.5","2015-12-28T16:48:30.677Z","","",""
"1","225","-2.325514","29.133979","1577.0","95.0","3.9","3","2015-12-28T16:48:31.502Z","","",""
"1","226","-2.325514","29.133979","1577.0","95.0","3","3","2015-12-28T16:48:31.850Z","","",""
"1","227","-2.325518","29.134006","1577.0","96.0","3.9","3","2015-12-28T16:48:32.346Z","","",""
"1","228","-2.325518","29.134006","1577.0","96.0","3","3","2015-12-28T16:48:32.399Z","","",""
"1","229","-2.325522","29.134032","1577.0","96.0","3.9","3","2015-12-28T16:48:33.520Z","","",""
"1","230","-2.325522","29.134032","1577.0","96.0","3","3","2015-12-28T16:48:34.159Z","","",""
"1","231","-2.325526","29.134056","1577.0","97.0","3.9","2.75","2015-12-28T16:48:34.332Z","","",""
"1","232","-2.325526","29.134056","1577.0","97.0","3","2.75","2015-12-28T16:48:34.396Z","","",""
"1","233","-2.325531","29.134079","1577.0","98.0","3.9","2.75","2015-12-28T16:48:35.830Z","","",""
"1","234","-2.325531","29.134079","1577.0","98.0","3","2.75","2015-12-28T16:48:36.109Z","","",""
"1","235","-2.325535","29.134101","1578.0","100.0","3.9","2.75","2015-12-28T16:48:36.356Z","","",""
"1","236","-2.325535","29.134101","1578.0","100.0","3","2.75","2015-12-28T16:48:36.648Z","","",""
"1","237","-2.325541","29.134123","1578.0","103.0","3.9","2.75","2015-12-28T16:48:37.318Z","","",""
"1","238","-2.325541","29.134123","1578.0","103.0","3","2.75","2015-12-28T16:48:37.402Z","","",""
"1","239","-2.325548","29.134145","1578.0","106.0","3.9","2.75","2015-12-28T16:48:38.516Z","","",""
"1","240","-2.325548","29.134145","1578.0","106.0","3","2.75","2015-12-28T16:48:38.932Z","","",""
"1","241","-2.325557","29.13417","1579.0","109.0","3.9","2.75","2015-12-28T16:48:39.300Z","","",""
"1","242","-2.325557","29.13417","1579.0","109.0","3","2.75","2015-12-28T16:48:39.350Z","","",""
"1","243","-2.325571","29.134205","1579.0","109.0","3.9","3.75","2015-12-28T16:48:40.730Z","","",""
"1","244","-2.325571","29.134205","1579.0","109.0","3","3.75","2015-12-28T16:48:41.136Z","","",""
"1","245","-2.325586","29.134243","1579.0","110.0","3.9","4.25","2015-12-28T16:48:41.375Z","","",""
"1","246","-2.325586","29.134243","1579.0","110.0","3","4.25","2015-12-28T16:48:41.407Z","","",""
"1","247","-2.325602","29.13428","1578.0","111.0","4","4.25","2015-12-28T16:48:42.621Z","","",""
"1","248","-2.325602","29.13428","1578.0","111.0","4","4.25","2015-12-28T16:48:42.802Z","","",""
"1","249","-2.325617","29.134318","1579.0","111.0","3.9","4.5","2015-12-28T16:48:43.356Z","","",""
"1","250","-2.325617","29.134318","1579.0","111.0","3","4.5","2015-12-28T16:48:43.401Z","","",""
"1","251","-2.325632","29.134355","1580.0","111.0","3.9","4.25","2015-12-28T16:48:44.559Z","","",""
"1","252","-2.325632","29.134355","1580.0","111.0","3","4.25","2015-12-28T16:48:44.709Z","","",""
"1","253","-2.325647","29.134394","1581.0","109.0","3.9","4.25","2015-12-28T16:48:45.548Z","","",""
"1","254","-2.325647","29.134394","1581.0","109.0","3","4.25","2015-12-28T16:48:45.785Z","","",""
"1","255","-2.325659","29.134432","1582.0","109.0","3.9","4.25","2015-12-28T16:48:46.401Z","","",""
"1","256","-2.325659","29.134432","1582.0","109.0","3","4.25","2015-12-28T16:48:46.450Z","","",""
"1","257","-2.325672","29.134471","1583.0","109.0","3.9","4.25","2015-12-28T16:48:47.517Z","","",""
"1","258","-2.325672","29.134471","1583.0","109.0","3","4.25","2015-12-28T16:48:47.999Z","","",""
"1","259","-2.325688","29.134507","1584.0","112.0","3.9","4.25","2015-12-28T16:48:48.388Z","","",""
"1","260","-2.325688","29.134507","1584.0","112.0","3","4.25","2015-12-28T16:48:48.458Z","","",""
"1","261","-2.325708","29.134543","1584.0","117.0","3.9","4.5","2015-12-28T16:48:49.503Z","","",""
"1","262","-2.325708","29.134543","1584.0","117.0","3","4.5","2015-12-28T16:48:50.017Z","","",""
"1","263","-2.325732","29.134577","1583.0","122.0","3.9","4.5","2015-12-28T16:48:50.339Z","","",""
"1","264","-2.325732","29.134577","1583.0","122.0","3","4.5","2015-12-28T16:48:50.405Z","","",""
"1","265","-2.325759","29.13461","1583.0","125.0","3.9","4.5","2015-12-28T16:48:51.452Z","","",""
"1","266","-2.325759","29.13461","1583.0","125.0","3","4.5","2015-12-28T16:48:51.686Z","","",""
